"Date","Price","Open","High","Low","Vol.","Change %"
"12/02/2021","36.5560","37.3660","37.3770","35.7910","230.81K","-2.17%"
"12/01/2021","37.3660","37.5680","38.4010","36.8300","262.91K","-0.35%"
"11/30/2021","37.4990","38.4110","39.0390","37.3410","348.53K","-2.37%"
"11/29/2021","38.4110","38.0300","38.6070","37.0800","215.07K","0.98%"
"11/28/2021","38.0400","37.5300","38.0560","35.1960","254.51K","1.34%"
"11/27/2021","37.5360","37.1370","38.4910","36.9860","191.54K","1.36%"
"11/26/2021","37.0320","41.1550","41.2500","36.2340","447.86K","-9.93%"
"11/25/2021","41.1140","39.1400","41.5100","38.8530","281.87K","4.96%"
"11/24/2021","39.1720","40.3560","40.7150","38.2730","248.72K","-2.94%"
"11/23/2021","40.3600","40.2300","40.7250","39.2980","254.33K","0.30%"
"11/22/2021","40.2390","41.6020","41.8760","39.5900","258.50K","-3.22%"
"11/21/2021","41.5780","42.1550","42.7980","41.2910","213.46K","-1.37%"
"11/20/2021","42.1540","41.5370","42.3450","40.3340","201.92K","1.49%"
"11/19/2021","41.5370","39.8440","41.7460","39.2870","226.35K","4.27%"
"11/18/2021","39.8350","43.2750","43.6640","38.4140","390.74K","-7.96%"
"11/17/2021","43.2800","42.8090","43.5670","41.1900","332.76K","0.98%"
"11/16/2021","42.8590","47.0440","47.0520","40.4110","596.87K","-8.90%"
"11/15/2021","47.0460","48.4950","49.1580","46.8800","255.72K","-2.99%"
"11/14/2021","48.4950","49.0490","49.4870","47.1440","193.42K","-1.18%"
"11/13/2021","49.0750","47.3150","49.7860","46.6940","268.61K","3.70%"
"11/12/2021","47.3240","48.5050","48.9980","45.6100","331.01K","-2.60%"
"11/11/2021","48.5870","48.2350","50.1320","47.2070","399.57K","0.56%"
"11/10/2021","48.3150","52.6320","53.1780","45.3080","713.60K","-7.99%"
"11/09/2021","52.5110","50.5830","53.4750","49.9630","800.40K","3.89%"
"11/08/2021","50.5430","46.3190","50.8820","45.7530","672.56K","9.28%"
"11/07/2021","46.2530","45.0140","46.3210","44.6730","254.50K","2.83%"
"11/06/2021","44.9820","45.1920","45.6840","42.5920","296.54K","-0.48%"
"11/05/2021","45.1990","46.4260","46.4490","44.6980","276.30K","-2.74%"
"11/04/2021","46.4720","47.0160","47.9860","45.0300","361.39K","-1.10%"
"11/03/2021","46.9910","46.3540","47.5340","44.5900","502.45K","1.33%"
"11/02/2021","46.3740","45.2040","46.5660","44.8000","394.34K","2.59%"
"11/01/2021","45.2040","44.6380","47.8780","42.0510","660.50K","1.32%"
"10/31/2021","44.6140","42.5620","46.4510","42.3430","664.69K","4.79%"
"10/30/2021","42.5760","43.1140","43.2610","41.1640","266.51K","-1.17%"
"10/29/2021","43.0790","41.2660","43.1050","40.9330","255.94K","4.39%"
"10/28/2021","41.2660","39.0450","41.8760","38.9440","385.63K","5.60%"
"10/27/2021","39.0770","44.2330","45.0690","36.9040","637.64K","-11.60%"
"10/26/2021","44.2060","44.3930","45.2450","43.7420","297.15K","-0.42%"
"10/25/2021","44.3930","43.7160","44.8390","43.4580","246.08K","1.55%"
"10/24/2021","43.7160","44.6120","45.0770","42.6000","294.00K","-2.05%"
"10/23/2021","44.6310","44.3450","45.0970","43.6520","243.66K","0.64%"
"10/22/2021","44.3450","44.9190","45.9180","43.5060","548.54K","-1.30%"
"10/21/2021","44.9280","45.3860","47.2650","43.9480","516.54K","-0.91%"
"10/20/2021","45.3420","42.7820","45.7320","42.4150","416.26K","5.97%"
"10/19/2021","42.7870","42.8720","43.5950","42.2850","272.35K","-0.20%"
"10/18/2021","42.8720","43.1010","43.4140","41.8550","248.33K","-0.49%"
"10/17/2021","43.0820","44.2370","44.6480","41.4140","262.16K","-2.57%"
"10/16/2021","44.2180","44.4910","45.3990","43.8840","236.16K","-0.55%"
"10/15/2021","44.4640","44.8300","45.5980","43.1590","444.11K","-0.76%"
"10/14/2021","44.8050","44.7400","45.8310","44.2300","306.27K","0.17%"
"10/13/2021","44.7310","44.1930","44.8510","42.8580","325.78K","1.18%"
"10/12/2021","44.2110","45.0420","45.0470","41.9130","343.07K","-1.92%"
"10/11/2021","45.0760","45.1540","46.9270","43.7710","314.55K","-0.32%"
"10/10/2021","45.2220","48.7020","48.7020","45.0770","309.37K","-7.18%"
"10/09/2021","48.7220","46.6650","49.8150","46.0670","586.97K","4.71%"
"10/08/2021","46.5320","45.9750","47.8880","45.2880","433.39K","1.39%"
"10/07/2021","45.8930","46.1770","47.2620","44.7830","415.04K","-0.62%"
"10/06/2021","46.1770","46.5750","47.8020","43.3640","659.82K","-0.64%"
"10/05/2021","46.4750","42.9500","47.6300","42.7240","807.52K","8.17%"
"10/04/2021","42.9650","44.3920","44.9020","41.3410","397.08K","-3.21%"
"10/03/2021","44.3880","42.2370","45.8650","41.2570","517.32K","4.99%"
"10/02/2021","42.2780","42.2370","43.4860","41.5260","347.59K","0.10%"
"10/01/2021","42.2370","39.0940","42.3510","38.7440","483.40K","8.02%"
"09/30/2021","39.1020","36.9470","39.1700","36.7270","474.78K","5.83%"
"09/29/2021","36.9470","35.8060","38.8800","35.4810","1.10M","3.07%"
"09/28/2021","35.8460","37.3630","37.9970","35.6310","382.02K","-4.05%"
"09/27/2021","37.3590","38.5980","39.8730","37.3300","356.14K","-3.39%"
"09/26/2021","38.6700","38.9960","39.7120","35.7850","520.19K","-0.84%"
"09/25/2021","38.9960","39.7060","40.4180","38.0460","303.34K","-1.84%"
"09/24/2021","39.7260","43.8850","44.1420","37.5970","593.34K","-9.47%"
"09/23/2021","43.8820","42.9730","44.2370","41.6810","322.94K","2.09%"
"09/22/2021","42.9850","37.4610","43.2680","36.5420","507.49K","14.75%"
"09/21/2021","37.4590","41.5380","42.1620","36.5980","654.77K","-9.60%"
"09/20/2021","41.4370","48.0950","48.1960","40.7540","2.05M","-13.88%"
"09/19/2021","48.1160","49.6320","50.3770","47.3380","258.01K","-3.05%"
"09/18/2021","49.6300","48.7930","50.7360","48.0820","319.81K","1.68%"
"09/17/2021","48.8080","50.5820","51.2010","48.1010","281.76K","-3.51%"
"09/16/2021","50.5850","52.7550","53.0730","49.2090","395.63K","-3.69%"
"09/15/2021","52.5250","51.7990","52.8390","50.8450","312.34K","1.60%"
"09/14/2021","51.6980","48.4250","52.1290","47.8990","571.73K","6.76%"
"09/13/2021","48.4250","51.5520","51.7550","45.8350","584.51K","-6.23%"
"09/12/2021","51.6410","49.0350","51.9280","47.5980","366.91K","5.36%"
"09/11/2021","49.0120","48.0930","50.1270","47.2680","279.69K","2.03%"
"09/10/2021","48.0360","50.6330","53.0000","46.5210","679.17K","-4.97%"
"09/09/2021","50.5480","49.1220","52.2750","48.2420","581.82K","3.13%"
"09/08/2021","49.0150","49.8570","51.4150","44.3030","1.03M","-1.28%"
"09/07/2021","49.6510","63.6880","64.2570","43.7820","1.52M","-21.91%"
"09/06/2021","63.5790","65.7900","66.7720","61.2500","918.75K","-3.36%"
"09/05/2021","65.7880","57.9820","66.2450","57.4940","1.14M","13.51%"
"09/04/2021","57.9600","57.3070","58.8690","56.9670","523.20K","1.35%"
"09/03/2021","57.1890","55.4080","59.2010","54.0300","688.59K","3.18%"
"09/02/2021","55.4260","55.1910","56.9510","54.3460","476.50K","0.45%"
"09/01/2021","55.1770","52.1230","55.4410","50.2990","612.01K","5.83%"
"08/31/2021","52.1380","51.5670","54.1580","50.9600","469.75K","1.10%"
"08/30/2021","51.5690","54.4530","54.5400","51.0730","401.53K","-5.25%"
"08/29/2021","54.4240","54.5540","57.1920","53.6950","373.28K","-0.22%"
"08/28/2021","54.5450","55.5140","56.1320","53.3270","294.16K","-1.79%"
"08/27/2021","55.5400","51.3730","55.7710","49.5670","582.64K","8.19%"
"08/26/2021","51.3370","56.3520","58.8750","51.0650","615.57K","-8.91%"
"08/25/2021","56.3600","55.5870","57.1170","52.4550","741.51K","1.39%"
"08/24/2021","55.5870","60.7430","62.9960","54.8920","953.98K","-8.83%"
"08/23/2021","60.9720","55.4760","61.9780","55.0280","1.26M","9.81%"
"08/22/2021","55.5260","55.3550","56.8930","53.4330","404.97K","0.35%"
"08/21/2021","55.3330","56.5230","57.2660","54.9100","426.34K","-2.08%"
"08/20/2021","56.5110","54.3530","56.6490","53.9500","507.32K","4.05%"
"08/19/2021","54.3130","51.6540","54.4110","49.1070","534.83K","5.29%"
"08/18/2021","51.5860","51.8620","53.4340","48.5950","721.15K","-0.49%"
"08/17/2021","51.8410","56.3130","58.1050","51.4130","682.33K","-8.03%"
"08/16/2021","56.3690","58.9210","60.1630","55.5800","752.96K","-4.35%"
"08/15/2021","58.9300","55.7800","59.7840","52.7750","732.97K","5.53%"
"08/14/2021","55.8410","55.4520","57.0420","52.7420","771.94K","0.82%"
"08/13/2021","55.3860","48.6460","55.9870","48.0020","2.16M","13.84%"
"08/12/2021","48.6540","48.6760","52.9140","46.2900","757.32K","-0.24%"
"08/11/2021","48.7710","46.6820","50.9330","46.6820","729.18K","4.35%"
"08/10/2021","46.7400","46.5250","47.6430","44.5010","574.67K","0.44%"
"08/09/2021","46.5340","45.1890","46.9130","43.4650","432.07K","3.20%"
"08/08/2021","45.0920","46.9430","48.2240","43.9080","548.89K","-3.97%"
"08/07/2021","46.9580","44.4790","48.3800","44.0340","781.38K","5.60%"
"08/06/2021","44.4670","43.8870","45.4950","42.9850","515.34K","1.36%"
"08/05/2021","43.8690","43.6500","44.3760","41.4110","463.93K","0.74%"
"08/04/2021","43.5460","41.4840","44.7640","40.8290","434.42K","5.08%"
"08/03/2021","41.4400","43.3830","43.8230","40.7480","412.18K","-4.54%"
"08/02/2021","43.4090","42.1160","46.4410","41.1030","925.82K","2.73%"
"08/01/2021","42.2560","45.8420","45.9490","41.3130","870.80K","-7.60%"
"07/31/2021","45.7320","41.6610","48.4650","40.5110","2.08M","9.83%"
"07/30/2021","41.6400","35.2520","42.5360","33.6500","1.36M","18.21%"
"07/29/2021","35.2250","34.5860","35.5440","33.5530","314.71K","1.90%"
"07/28/2021","34.5680","34.0310","34.8260","32.9420","515.73K","1.40%"
"07/27/2021","34.0910","32.4430","34.2410","31.3730","543.34K","5.26%"
"07/26/2021","32.3860","30.7660","35.6160","30.5920","1.08M","5.29%"
"07/25/2021","30.7580","31.0320","31.0320","29.5530","305.13K","1.08%"
"07/24/2021","30.4280","29.5820","30.7690","29.1400","366.48K","2.95%"
"07/23/2021","29.5560","28.9300","29.7100","27.9230","344.64K","2.21%"
"07/22/2021","28.9170","27.9230","29.4690","27.3680","380.78K","3.65%"
"07/21/2021","27.8980","25.8680","28.8680","25.2500","540.44K","7.96%"
"07/20/2021","25.8410","27.7100","28.2190","25.0470","478.43K","-6.65%"
"07/19/2021","27.6820","29.7240","29.9120","27.6000","290.41K","-6.90%"
"07/18/2021","29.7330","29.5870","30.7620","29.0500","270.69K","0.48%"
"07/17/2021","29.5910","29.6860","30.3310","28.9720","281.53K","-0.26%"
"07/16/2021","29.6680","31.3890","31.8910","29.5530","356.60K","-5.43%"
"07/15/2021","31.3710","32.8320","33.2500","30.7390","300.82K","-4.45%"
"07/14/2021","32.8320","33.4670","33.5880","30.8510","394.32K","-1.98%"
"07/13/2021","33.4960","33.7490","34.1560","32.4510","357.52K","-0.90%"
"07/12/2021","33.8000","34.2320","35.2280","32.8000","341.05K","-1.13%"
"07/11/2021","34.1880","34.0710","34.7340","33.4160","205.49K","0.33%"
"07/10/2021","34.0770","34.6890","35.4330","33.2970","266.98K","-1.72%"
"07/09/2021","34.6740","33.8970","35.2060","32.2450","382.99K","1.87%"
"07/08/2021","34.0380","36.9950","37.0150","33.3160","508.87K","-7.95%"
"07/07/2021","36.9770","36.8860","38.4420","36.8030","339.80K","-0.44%"
"07/06/2021","37.1410","35.9250","37.7530","35.9250","477.74K","3.31%"
"07/05/2021","35.9510","37.5130","37.5130","35.7110","580.56K","-4.27%"
"07/04/2021","37.5550","38.0170","38.2230","37.5550","496.20K","1.59%"
"07/03/2021","36.9670","35.4580","37.0780","35.3990","485.63K","4.25%"
"07/02/2021","35.4590","34.1000","35.4590","33.5690","608.60K","3.82%"
"07/01/2021","34.1540","36.6500","36.6500","33.7440","581.84K","-6.47%"
"06/30/2021","36.5180","35.1490","36.6320","34.5700","1.12M","3.93%"
"06/29/2021","35.1360","33.1750","36.6210","33.1750","972.75K","6.13%"
"06/28/2021","33.1080","31.9950","33.1080","30.7500","737.24K","3.62%"
"06/27/2021","31.9500","31.2100","31.9500","29.6650","781.99K","2.54%"
"06/26/2021","31.1590","31.2110","32.2120","29.3110","682.06K","-0.45%"
"06/25/2021","31.3000","35.0550","35.7710","30.6850","720.74K","-10.66%"
"06/24/2021","35.0360","33.5010","35.0360","33.2810","493.60K","4.52%"
"06/23/2021","33.5210","30.1430","33.9520","30.1430","966.81K","11.54%"
"06/22/2021","30.0520","32.0380","33.5810","27.2740","1.91M","-6.38%"
"06/21/2021","32.1000","44.6720","44.6720","32.1000","1.13M","-28.14%"
"06/20/2021","44.6710","44.4470","44.9040","41.3890","393.62K","0.46%"
"06/19/2021","44.4650","45.4300","45.9530","44.4650","198.01K","-1.98%"
"06/18/2021","45.3610","48.6410","48.6410","44.8440","320.40K","-6.71%"
"06/17/2021","48.6240","48.6590","50.6190","48.0850","259.21K","-0.06%"
"06/16/2021","48.6530","50.1620","50.3270","48.0740","380.86K","-2.98%"
"06/15/2021","50.1490","50.7780","51.6910","49.4400","352.17K","-1.16%"
"06/14/2021","50.7400","49.2950","50.8570","49.2950","467.94K","2.87%"
"06/13/2021","49.3230","46.3550","49.3230","45.2750","345.66K","6.53%"
"06/12/2021","46.2990","47.5540","47.5540","44.8770","364.86K","-2.70%"
"06/11/2021","47.5820","50.8030","50.8030","47.5820","441.00K","-6.34%"
"06/10/2021","50.8020","51.4270","53.0130","50.4960","844.31K","-1.20%"
"06/09/2021","51.4170","48.8080","51.4170","46.6940","1.90M","5.18%"
"06/08/2021","48.8860","51.1220","51.2600","46.6400","891.34K","-4.29%"
"06/07/2021","51.0770","56.7200","57.5990","51.0770","453.79K","-9.95%"
"06/06/2021","56.7210","55.6120","56.9880","55.6120","373.18K","1.98%"
"06/05/2021","55.6200","56.3730","59.0330","55.6200","621.64K","-1.19%"
"06/04/2021","56.2910","61.3340","61.3340","54.9220","738.60K","-8.17%"
"06/03/2021","61.3000","57.7580","61.4230","57.7580","806.79K","6.22%"
"06/02/2021","57.7130","53.9190","58.6440","52.6920","697.93K","6.97%"
"06/01/2021","53.9540","55.9110","55.9110","53.3670","1.44M","-3.62%"
"05/31/2021","55.9820","51.4930","55.9820","50.2040","501.92K","8.51%"
"05/30/2021","51.5900","50.1520","52.6940","47.9160","494.47K","2.87%"
"05/29/2021","50.1510","54.4220","56.0400","49.2090","642.80K","-7.83%"
"05/28/2021","54.4120","62.6570","62.6570","54.4120","978.63K","-13.26%"
"05/27/2021","62.7320","62.5050","62.8470","58.8340","1.06M","0.38%"
"05/26/2021","62.4960","56.5970","62.6340","56.5970","912.52K","10.84%"
"05/25/2021","56.3850","54.0800","57.6970","53.4090","1.51M","4.46%"
"05/24/2021","53.9760","43.1240","53.9760","42.5930","1.44M","25.14%"
"05/23/2021","43.1340","51.4350","53.1530","39.2660","2.30M","-16.12%"
"05/22/2021","51.4220","57.9120","57.9120","51.4220","1.10M","-11.30%"
"05/21/2021","57.9750","71.5750","71.5750","56.9830","1.73M","-18.39%"
"05/20/2021","71.0420","55.8470","71.0420","55.8470","1.53M","29.23%"
"05/19/2021","54.9740","87.4080","87.4080","54.9740","2.85M","-37.24%"
"05/18/2021","87.5920","85.7170","90.2150","85.7170","613.05K","2.25%"
"05/17/2021","85.6670","92.8090","92.8090","83.5250","1.07M","-7.63%"
"05/16/2021","92.7420","92.8900","98.7060","91.3010","786.06K","0.28%"
"05/15/2021","92.4840","100.8000","101.2770","92.4840","599.74K","-8.20%"
"05/14/2021","100.7500","96.5250","102.2600","96.5250","588.96K","4.25%"
"05/13/2021","96.6440","93.7480","100.3340","92.3470","1.13M","2.77%"
"05/12/2021","94.0400","115.5580","115.8660","94.0400","996.54K","-18.64%"
"05/11/2021","115.5790","104.8100","115.5790","103.6600","884.41K","10.13%"
"05/10/2021","104.9510","119.5730","119.5730","104.9510","1.03M","-12.15%"
"05/09/2021","119.4660","116.5440","120.8600","111.7300","1.03M","2.57%"
"05/08/2021","116.4710","117.7090","120.0780","113.2130","911.37K","-1.12%"
"05/07/2021","117.7910","122.9120","133.3800","117.5350","2.85M","-4.12%"
"05/06/2021","122.8470","114.9730","124.0520","112.4810","2.67M","6.54%"
"05/05/2021","115.3020","102.1410","115.3020","100.5030","1.42M","19.20%"
"05/04/2021","96.7260","107.1140","107.1140","95.3000","1.33M","-9.62%"
"05/03/2021","107.0260","106.8360","111.8390","106.5780","932.83K","0.30%"
"05/02/2021","106.7090","102.2730","107.0950","102.0750","1.23M","4.35%"
"05/01/2021","102.2610","96.9860","102.2610","95.7610","801.39K","5.42%"
"04/30/2021","97.0040","89.4470","97.0040","89.3940","871.13K","8.46%"
"04/29/2021","89.4340","91.8740","92.0370","87.2630","588.87K","-2.65%"
"04/28/2021","91.8720","94.1540","95.5580","89.0670","914.78K","-2.49%"
"04/27/2021","94.2220","89.3840","94.3490","89.3840","915.21K","4.39%"
"04/26/2021","90.2570","79.7400","90.2570","79.7400","1.19M","13.66%"
"04/25/2021","79.4130","79.7070","83.8480","77.9810","3.45M","-0.29%"
"04/24/2021","79.6440","86.1720","86.8560","79.6440","1.41M","-7.50%"
"04/23/2021","86.1000","89.8390","89.8390","75.7900","2.77M","-4.56%"
"04/22/2021","90.2110","97.4290","102.3640","90.0290","2.14M","-6.87%"
"04/21/2021","96.8620","108.0830","108.0830","96.8620","1.42M","-10.37%"
"04/20/2021","108.0720","109.0010","110.7230","101.9450","5.48M","-1.02%"
"04/19/2021","109.1860","118.9100","123.7290","108.5380","5.15M","-8.78%"
"04/18/2021","119.6980","94.3300","119.6980","81.6700","4.01M","27.53%"
"04/17/2021","93.8600","86.8910","97.8400","86.8910","2.49M","7.91%"
"04/16/2021","86.9770","74.9980","86.9770","74.9980","2.39M","16.19%"
"04/15/2021","74.8590","69.5660","74.8590","67.9690","853.51K","8.46%"
"04/14/2021","69.0230","66.6300","70.3420","64.5800","1.16M","3.50%"
"04/13/2021","66.6910","64.6750","67.7750","62.9100","900.39K","3.16%"
"04/12/2021","64.6500","63.9250","64.6500","62.8090","808.04K","1.25%"
"04/11/2021","63.8490","61.6880","65.2090","61.4400","939.32K","3.56%"
"04/10/2021","61.6560","60.8240","62.5400","60.8240","691.88K","1.62%"
"04/09/2021","60.6760","63.3080","63.3080","60.6760","576.75K","-4.11%"
"04/08/2021","63.2770","59.7000","63.2770","59.7000","812.83K","5.74%"
"04/07/2021","59.8400","63.0200","68.0000","59.8400","2.14M","-4.79%"
"04/06/2021","62.8500","59.0800","62.8500","59.0800","1.72M","6.56%"
"04/05/2021","58.9800","54.5200","58.9800","51.9300","1.08M","8.10%"
"04/04/2021","54.5600","50.7100","54.5600","50.7100","656.95K","7.61%"
"04/03/2021","50.7000","52.9100","55.3000","50.7000","1.11M","-4.23%"
"04/02/2021","52.9400","52.3500","53.6100","52.3500","810.30K","1.11%"
"04/01/2021","52.3600","50.8400","53.3700","50.8400","1.23M","3.07%"
"03/31/2021","50.8000","44.9800","51.8800","44.6300","1.53M","12.96%"
"03/30/2021","44.9700","45.4700","45.7600","44.6600","552.48K","-1.19%"
"03/29/2021","45.5100","44.7200","45.8500","44.2100","797.13K","1.70%"
"03/28/2021","44.7500","41.1400","44.7500","41.1400","1.20M","8.88%"
"03/27/2021","41.1000","41.7100","42.6300","41.0000","496.59K","-1.37%"
"03/26/2021","41.6700","38.6400","41.6700","38.6400","587.84K","7.84%"
"03/25/2021","38.6400","39.5300","40.4200","38.3500","977.77K","-2.45%"
"03/24/2021","39.6100","41.0900","44.6500","39.5700","1.21M","-3.72%"
"03/23/2021","41.1400","40.6600","42.0600","40.6600","593.91K","1.06%"
"03/22/2021","40.7100","42.4400","43.9700","40.7100","665.47K","-4.12%"
"03/21/2021","42.4600","43.0000","43.0000","42.2800","549.89K","-1.12%"
"03/20/2021","42.9400","43.9600","45.0300","42.9400","551.96K","-2.41%"
"03/19/2021","44.0000","43.6500","44.8700","43.3700","530.76K","0.87%"
"03/18/2021","43.6200","46.2900","46.4900","43.6200","923.34K","-6.11%"
"03/17/2021","46.4600","40.8000","46.4600","40.5000","1.52M","13.82%"
"03/16/2021","40.8200","38.5700","40.8200","38.2300","591.96K","5.81%"
"03/15/2021","38.5800","39.7400","40.7000","38.5400","758.18K","-2.55%"
"03/14/2021","39.5900","42.0900","42.0900","39.5900","574.36K","-5.89%"
"03/13/2021","42.0700","39.8900","42.2300","39.4400","684.86K","5.47%"
"03/12/2021","39.8900","41.9800","41.9800","39.0300","628.08K","-4.96%"
"03/11/2021","41.9700","40.9400","41.9700","39.6900","695.43K","2.67%"
"03/10/2021","40.8800","42.6100","42.6100","40.7000","718.38K","-3.95%"
"03/09/2021","42.5600","40.1500","42.5600","40.1500","791.81K","6.19%"
"03/08/2021","40.0800","39.2800","40.0800","38.2300","588.40K","2.11%"
"03/07/2021","39.2500","38.0900","39.2500","38.0900","435.55K","3.05%"
"03/06/2021","38.0900","37.4700","38.3300","37.4700","565.66K","1.71%"
"03/05/2021","37.4500","37.8600","37.8600","36.5800","620.14K","-1.03%"
"03/04/2021","37.8400","39.6200","40.5900","37.8400","766.67K","-4.56%"
"03/03/2021","39.6500","37.7200","40.7100","37.7200","947.29K","5.12%"
"03/02/2021","37.7200","38.1300","38.4700","36.5200","716.74K","-1.02%"
"03/01/2021","38.1100","35.2500","38.1100","35.2500","797.50K","8.21%"
"02/28/2021","35.2200","37.2400","37.2400","32.9200","1.04M","-5.53%"
"02/27/2021","37.2800","37.6900","38.6900","37.2800","661.88K","-1.06%"
"02/26/2021","37.6800","38.5100","39.2600","37.3400","1.29M","-2.10%"
"02/25/2021","38.4900","40.6500","42.4900","38.4900","952.12K","-5.38%"
"02/24/2021","40.6800","38.6900","43.5400","38.6900","1.48M","4.95%"
"02/23/2021","38.7600","47.1900","47.1900","37.2500","2.90M","-17.32%"
"02/22/2021","46.8800","54.9700","55.2200","46.8800","2.31M","-14.51%"
"02/21/2021","54.8400","43.8300","54.8400","43.8300","2.49M","25.09%"
"02/20/2021","43.8400","47.9700","48.7500","43.8400","1.42M","-8.28%"
"02/19/2021","47.8000","43.8800","48.7800","42.8300","1.57M","8.98%"
"02/18/2021","43.8600","42.6400","44.3200","42.6400","955.78K","3.03%"
"02/17/2021","42.5700","40.9800","43.0700","39.0700","979.43K","3.96%"
"02/16/2021","40.9500","41.6500","43.3900","40.7600","1.28M","-1.52%"
"02/15/2021","41.5800","44.0000","44.3100","38.3000","2.36M","-5.31%"
"02/14/2021","43.9100","42.5600","45.5100","41.9000","2.25M","3.44%"
"02/13/2021","42.4500","37.6800","42.4500","37.2300","2.20M","13.05%"
"02/12/2021","37.5500","36.3400","37.9000","36.3400","1.35M","3.36%"
"02/11/2021","36.3300","33.4600","37.8400","33.4600","2.74M","8.42%"
"02/10/2021","33.5100","31.1000","34.5200","31.1000","2.98M","8.10%"
"02/09/2021","31.0000","27.4000","31.1900","27.1600","2.42M","13.30%"
"02/08/2021","27.3600","24.5100","27.4700","24.5100","1.35M","11.63%"
"02/07/2021","24.5100","24.8800","25.1500","24.1600","994.07K","-1.25%"
"02/06/2021","24.8200","26.0300","26.0300","24.8200","959.67K","-4.79%"
"02/05/2021","26.0700","23.7400","26.0700","23.7400","1.25M","9.81%"
"02/04/2021","23.7400","24.6700","24.6700","23.0800","879.27K","-3.77%"
"02/03/2021","24.6700","23.7400","24.8200","23.6200","875.13K","3.96%"
"02/02/2021","23.7300","23.0900","23.7300","22.6600","745.06K","2.77%"
"02/01/2021","23.0900","22.2900","23.0900","22.2900","1.14M","3.78%"
"01/31/2021","22.2500","22.8700","22.8700","22.0400","895.03K","-2.63%"
"01/30/2021","22.8500","22.5700","22.8500","22.1500","714.09K","1.20%"
"01/29/2021","22.5800","22.2700","23.2300","22.2700","1.08M","1.53%"
"01/28/2021","22.2400","21.0100","22.7300","21.0100","679.47K","5.60%"
"01/27/2021","21.0600","23.1500","23.1500","20.9200","746.79K","-9.07%"
"01/26/2021","23.1600","23.2400","23.3700","22.6200","636.01K","-0.60%"
"01/25/2021","23.3000","24.4100","24.9300","23.3000","705.24K","-4.51%"
"01/24/2021","24.4000","24.4300","25.3500","24.4000","802.62K","-0.16%"
"01/23/2021","24.4400","23.4200","24.8400","23.4200","1.02M","4.18%"
"01/22/2021","23.4600","22.0900","24.1300","21.6500","1.09M","6.06%"
"01/21/2021","22.1200","26.0700","26.0700","22.1200","1.27M","-15.12%"
"01/20/2021","26.0600","26.2800","26.2800","24.3600","1.14M","-1.06%"
"01/19/2021","26.3400","27.1000","27.9600","26.3400","1.27M","-2.70%"
"01/18/2021","27.0700","23.8300","27.8700","23.8300","1.54M","13.55%"
"01/17/2021","23.8400","23.5700","23.8400","22.5200","826.46K","1.02%"
"01/16/2021","23.6000","23.4100","24.1300","23.4100","929.84K","0.73%"
"01/15/2021","23.4300","23.1300","24.0500","23.1300","1.41M","1.34%"
"01/14/2021","23.1200","23.2100","23.2800","22.4800","832.75K","-0.47%"
"01/13/2021","23.2300","22.1400","23.2300","21.3700","1.01M","4.92%"
"01/12/2021","22.1400","23.6800","23.6800","21.8100","1.29M","-6.50%"
"01/11/2021","23.6800","24.9900","26.0800","21.7500","3.76M","-4.98%"
"01/10/2021","24.9200","21.4000","24.9200","21.4000","2.24M","16.78%"
"01/09/2021","21.3400","19.7500","21.3400","19.7500","1.10M","7.94%"
"01/08/2021","19.7700","21.0500","21.0500","19.5300","887.28K","-5.41%"
"01/07/2021","20.9000","19.5700","22.2100","19.5000","1.60M","6.91%"
"01/06/2021","19.5500","16.8800","19.5500","16.8800","1.52M","15.89%"
"01/05/2021","16.8700","16.3700","17.0500","15.6800","927.22K","2.99%"
"01/04/2021","16.3800","16.0800","16.9700","15.8200","1.23M","2.31%"
"01/03/2021","16.0100","14.4200","16.1600","14.2500","1.02M","11.03%"
"01/02/2021","14.4200","14.4600","14.5800","14.1800","505.03K","-0.21%"
"01/01/2021","14.4500","14.2600","14.8100","14.2600","353.90K","1.33%"
"12/31/2020","14.2600","14.7300","14.7300","14.1800","310.25K","-3.13%"
"12/30/2020","14.7200","15.0600","15.0600","14.5700","323.21K","-2.26%"
"12/29/2020","15.0600","15.6200","15.6200","14.6000","588.05K","-3.59%"
"12/28/2020","15.6200","15.1300","15.8800","15.1300","563.33K","3.24%"
"12/27/2020","15.1300","14.9700","15.5500","14.7400","739.02K","1.07%"
"12/26/2020","14.9700","15.1600","15.1600","14.6600","551.10K","-1.25%"
"12/25/2020","15.1600","15.2800","15.6900","14.8200","587.83K","-0.66%"
"12/24/2020","15.2600","13.4500","15.2600","13.1600","683.05K","13.12%"
"12/23/2020","13.4900","16.5000","16.5000","13.4900","808.53K","-18.39%"
"12/22/2020","16.5300","16.5300","16.5900","16.2600","448.46K","-0.06%"
"12/21/2020","16.5400","17.5000","17.5000","16.5400","1.43M","-5.75%"
"12/20/2020","17.5500","17.8300","18.4000","17.5500","504.43K","-1.63%"
"12/19/2020","17.8400","17.8900","18.3900","17.8400","359.35K","-0.50%"
"12/18/2020","17.9300","17.7700","18.1200","17.5300","446.98K","0.90%"
"12/17/2020","17.7700","17.9600","18.5400","17.7700","777.09K","-1.06%"
"12/16/2020","17.9600","17.1000","17.9600","16.8800","491.13K","5.03%"
"12/15/2020","17.1000","17.3900","17.4400","16.7900","354.60K","-1.61%"
"12/14/2020","17.3800","17.2900","17.4800","17.2000","239.36K","0.64%"
