,Date,price_BNB_USD,price_BTC_USD,price_Dogecoin,price_Ethereum,price_Litecoin,price_NEO_USD,price_NXT_USD,price_PPC_USD,price_Stellar,price_Tether,price_TRX_USD,price_XEM_USD,price_XRP
571,2021-04-26,504.87,"49,129.0",0.251192,"2,320.63",223.917,79.74,0.053271,0.804725,0.41625,1.0011,0.10207,0.27031,1.03384
572,2021-04-25,497.91,"50,167.0",0.269932,"2,217.23",224.941,79.707,0.054675,0.795389,0.4253,1.0023,0.10268,0.26968,1.05015
573,2021-04-24,526.56,"51,139.0",0.24879,"2,367.35",241.429,86.172,0.058534,0.828,0.45047,1.0006,0.10914,0.28773,1.17025
574,2021-04-23,505.0,"51,781.3",0.2608,"2,398.95",252.997,89.839,0.068659,0.911889,0.44995,1.0004,0.10987,0.29782,1.15859
575,2021-04-22,545.51,"53,822.0",0.305718,"2,360.32",257.635,97.429,0.077806,0.908782,0.48966,1.0002,0.12349,0.35801,1.29067
576,2021-04-21,588.67,"56,476.0",0.317922,"2,331.84",260.548,108.083,0.076831,0.920004,0.52939,1.0004,0.13323,0.37204,1.38614
577,2021-04-20,505.68,"55,639.0",0.407451,"2,161.06",261.214,109.001,0.078777,0.950305,0.49972,1.0007,0.13043,0.3776,1.30944
578,2021-04-19,481.42,"56,173.0",0.322197,"2,236.10",273.485,118.91,0.074571,0.963383,0.54499,1.0004,0.14365,0.4034,1.40811
579,2021-04-18,516.41,"59,970.0",0.282723,"2,317.88",301.084,94.33,0.083265,1.083603,0.5916,0.9994,0.15639,0.47056,1.53957
580,2021-04-17,509.96,"61,325.0",0.365389,"2,424.12",308.274,86.891,0.081538,1.139998,0.60992,1.0,0.16164,0.45594,1.54768
581,2021-04-16,542.25,"63,196.0",0.182628,"2,514.55",285.696,74.998,0.093287,1.161487,0.63952,1.001,0.16577,0.43781,1.7584
582,2021-04-15,549.56,"62,907.0",0.121275,"2,432.90",278.888,69.566,0.079575,1.079258,0.63529,0.9993,0.14107,0.41822,1.83563
583,2021-04-14,553.5,"63,518.0",0.09425,"2,299.25",267.4,66.63,0.085231,1.15288,0.65625,0.9992,0.1453,0.42508,1.79613
584,2021-04-13,596.62,"59,900.0",0.070709,"2,137.55",244.451,64.675,0.0876,0.885632,0.59047,1.0,0.12936,0.42189,1.46844
585,2021-04-12,526.91,"60,034.8",0.074205,"2,150.79",252.463,63.925,0.095145,0.917125,0.58505,1.0002,0.12231,0.44276,1.35479
586,2021-04-11,471.57,"59,823.8",0.06368,"2,133.89",256.269,61.688,0.092644,0.955228,0.56218,1.0002,0.12677,0.41576,1.37428
587,2021-04-10,453.84,"58,114.0",0.061605,"2,067.26",220.83,60.824,0.092897,0.975174,0.48545,0.9999,0.11563,0.40534,1.01909
588,2021-04-09,418.61,"58,110.0",0.061754,"2,080.20",226.35,63.308,0.070332,1.034098,0.50459,0.9999,0.12344,0.4145,1.05784
589,2021-04-08,375.98,"55,960.0",0.05873,"1,962.44",219.098,59.7,0.059947,0.963466,0.47587,1.0,0.11013,0.38035,0.91658
590,2021-04-07,403.65,"57,991.0",0.064281,"2,112.41",236.686,63.02,0.066023,0.782642,0.53965,1.0001,0.12416,0.48294,1.09138
591,2021-04-06,368.43,"59,145.0",0.059921,"2,108.81",221.468,59.08,0.065558,0.696872,0.53585,1.0001,0.13657,0.42085,0.91333
592,2021-04-05,349.28,"58,240.0",0.057393,"2,076.14",202.28,54.52,0.059572,0.712249,0.42853,1.0004,0.12898,0.38796,0.63489
593,2021-04-04,319.25,"57,023.0",0.055542,"2,007.82",195.209,50.71,0.051626,0.735839,0.40845,0.9996,0.10106,0.36188,0.57886
594,2021-04-03,338.87,"58,959.0",0.057567,"2,134.66",211.639,52.91,0.053679,0.637257,0.43919,0.9996,0.0923,0.36002,0.60676
595,2021-04-02,335.7,"58,727.4",0.062093,"1,968.12",202.341,52.35,0.057101,0.627173,0.42404,0.9998,0.08544,0.36139,0.57056
596,2021-04-01,303.03,"58,796.0",0.053742,"1,918.82",196.671,50.84,0.053164,0.613399,0.40568,1.0003,0.09306,0.36959,0.56957
597,2021-03-31,310.47,"58,841.0",0.054026,"1,841.01",195.78,44.98,0.049312,0.556153,0.40105,1.0008,0.06597,0.38191,0.56225
598,2021-03-30,275.32,"57,672.3",0.054122,"1,816.92",193.742,45.47,0.048912,0.532618,0.40444,1.0002,0.06476,0.37415,0.56537
599,2021-03-29,268.54,"55,773.0",0.053641,"1,686.88",184.231,44.72,0.046595,0.525917,0.39743,0.9998,0.06366,0.35808,0.54556
600,2021-03-28,270.77,"55,886.0",0.054436,"1,712.89",184.079,41.14,0.045082,0.525917,0.38191,1.0004,0.06355,0.34579,0.54789
601,2021-03-27,255.33,"54,992.9",0.053976,"1,698.68",183.46,41.71,0.042954,0.48811,0.38459,1.0001,0.06465,0.34303,0.56344
602,2021-03-26,234.37,"51,363.0",0.051249,"1,586.36",171.549,38.64,0.040658,0.45771,0.36125,1.0004,0.05527,0.31889,0.51085
603,2021-03-25,248.54,"52,347.2",0.051501,"1,582.23",176.168,39.53,0.042376,0.470434,0.36199,1.0004,0.05566,0.33098,0.48011
604,2021-03-24,254.73,"54,331.0",0.053431,"1,668.42",185.861,41.09,0.043469,0.497478,0.39586,1.0001,0.05853,0.35625,0.55045
605,2021-03-23,254.86,"54,074.0",0.054913,"1,681.50",185.553,40.66,0.04663,0.474244,0.39263,1.0004,0.05926,0.35642,0.54408
606,2021-03-22,265.17,"57,368.0",0.057475,"1,783.58",195.32,42.44,0.044688,0.511774,0.40358,1.0,0.06337,0.36681,0.51653
607,2021-03-21,263.26,"58,087.0",0.058829,"1,804.60",200.079,43.0,0.044907,0.532023,0.41542,0.9997,0.06072,0.36265,0.5246
608,2021-03-20,262.56,"58,074.0",0.058263,"1,809.09",199.989,43.96,0.046911,0.501908,0.39537,1.0001,0.05859,0.37796,0.46655
609,2021-03-19,261.51,"57,640.0",0.05729,"1,775.87",199.739,43.65,0.049361,0.495141,0.39478,0.9998,0.05319,0.37332,0.46885
610,2021-03-18,270.93,"58,870.0",0.057878,"1,823.72",205.929,46.29,0.049593,0.498917,0.40286,0.9994,0.05489,0.3918,0.46999
611,2021-03-17,258.38,"56,924.0",0.058606,"1,804.56",201.661,40.8,0.0417,0.470877,0.39536,1.0001,0.05245,0.39433,0.46037
612,2021-03-16,255.03,"55,644.0",0.056968,"1,792.08",200.505,38.57,0.037237,0.48048,0.38404,1.0012,0.05063,0.37407,0.43568
613,2021-03-15,264.49,"59,005.0",0.058429,"1,848.18",214.23,39.74,0.034478,0.526046,0.38878,0.9998,0.05113,0.3299,0.43909
614,2021-03-14,276.24,"61,207.0",0.062676,"1,921.29",226.043,42.09,0.038944,0.573206,0.40689,1.0,0.0531,0.36174,0.45768
615,2021-03-13,263.06,"57,315.0",0.055238,"1,767.05",220.61,39.89,0.034264,0.526891,0.38663,1.0005,0.04996,0.38727,0.43938
616,2021-03-12,290.22,"57,869.0",0.055896,"1,827.44",201.351,41.98,0.032245,0.517866,0.40553,1.0014,0.0515,0.59124,0.45189
617,2021-03-11,279.7,"55,939.0",0.055877,"1,794.28",200.114,40.94,0.030172,0.522,0.40941,1.0008,0.05155,0.61798,0.46158
618,2021-03-10,294.67,"54,950.0",0.0579,"1,869.32",203.731,42.61,0.030554,0.489606,0.4315,1.0009,0.05319,0.70232,0.48499
619,2021-03-09,240.41,"52,395.0",0.062851,"1,831.57",191.779,40.15,0.028797,0.476558,0.41857,1.0004,0.05309,0.71307,0.47403
620,2021-03-08,239.76,"51,031.2",0.051888,"1,727.17",190.763,39.28,0.029748,0.457005,0.41277,1.0004,0.05183,0.71545,0.46532
621,2021-03-07,226.6,"48,895.0",0.050924,"1,650.94",182.839,38.09,0.029967,0.4525,0.40172,1.0002,0.05018,0.73868,0.46296
622,2021-03-06,225.83,"48,811.0",0.049523,"1,530.24",180.142,37.47,0.028039,0.475344,0.40478,1.0011,0.05031,0.71956,0.45498
623,2021-03-05,229.37,"48,368.0",0.049925,"1,539.73",180.669,37.86,0.02944,0.471187,0.41172,1.0002,0.05136,0.70378,0.48091
624,2021-03-04,240.61,"50,425.0",0.050469,"1,567.84",187.684,39.62,0.03062,0.474844,0.42081,1.0006,0.04887,0.78651,0.44844
625,2021-03-03,239.18,"48,526.0",0.050343,"1,488.80",179.061,37.72,0.030645,0.459208,0.41876,1.0013,0.04685,0.76183,0.43582
626,2021-03-02,254.95,"49,572.0",0.050582,"1,570.00",175.845,38.13,0.031512,0.459896,0.43053,1.0002,0.04784,0.64834,0.44546
627,2021-03-01,211.22,"45,300.0",0.048134,"1,418.91",165.148,35.25,0.028673,0.407214,0.40588,1.0024,0.04562,0.60905,0.41566
628,2021-02-28,223.52,"46,217.0",0.050076,"1,458.84",171.846,37.24,0.031119,0.460465,0.43815,1.0013,0.04647,0.57598,0.43578
629,2021-02-27,221.54,"46,319.0",0.050466,"1,445.69",170.302,37.69,0.030011,0.502185,0.40014,0.9998,0.04523,0.51429,0.42784
630,2021-02-26,234.29,"47,144.0",0.049909,"1,476.77",179.243,38.51,0.031022,0.435673,0.38038,1.0003,0.04515,0.49253,0.43592
631,2021-02-25,254.12,"49,715.0",0.056663,"1,623.76",181.528,40.65,0.034712,0.454347,0.40532,1.0009,0.04798,0.52823,0.46849
632,2021-02-24,229.87,"48,888.0",0.047663,"1,578.27",177.591,38.69,0.033182,0.458053,0.38654,0.9999,0.04501,0.53276,0.47613
633,2021-02-23,268.51,"54,078.0",0.053537,"1,777.25",208.061,47.19,0.039277,0.540455,0.46346,0.9999,0.05425,0.70075,0.56581
634,2021-02-22,295.13,"57,376.0",0.056136,"1,933.52",227.162,54.97,0.042693,0.566559,0.49639,1.0001,0.05953,0.56244,0.54393
635,2021-02-21,254.92,"55,838.0",0.054196,"1,912.97",226.831,43.83,0.039102,0.546543,0.48616,0.9993,0.05777,0.50739,0.512
636,2021-02-20,334.13,"55,847.0",0.055044,"1,955.54",236.392,47.97,0.03258,0.53532,0.51354,1.0,0.06079,0.526,0.56483
637,2021-02-19,196.29,"51,566.0",0.059117,"1,934.17",226.673,43.88,0.03463,0.510488,0.49694,0.9998,0.05494,0.43534,0.53193
638,2021-02-18,166.18,"52,060.0",0.049469,"1,849.95",237.348,42.64,0.034109,0.512288,0.49735,0.9997,0.05283,0.39676,0.53435
639,2021-02-17,129.83,"49,225.0",0.053513,"1,781.44",210.468,40.98,0.034063,0.491263,0.48538,1.0005,0.05199,0.38048,0.51987
640,2021-02-16,129.48,"47,941.0",0.056427,"1,778.63",207.709,41.65,0.032923,0.508717,0.49408,1.0003,0.05082,0.38089,0.54939
641,2021-02-15,135.86,"48,587.0",0.062639,"1,800.60",213.649,44.0,0.034512,0.519247,0.51583,1.0007,0.0554,0.37032,0.59245
642,2021-02-14,133.62,"47,177.0",0.066244,"1,815.44",226.009,42.56,0.035901,0.49694,0.56431,1.0006,0.05998,0.40176,0.63352
643,2021-02-13,137.38,"47,389.0",0.069815,"1,840.90",196.589,37.68,0.030291,0.481809,0.52996,1.0016,0.0554,0.4019,0.60892
644,2021-02-12,124.42,"47,966.0",0.06978,"1,786.74",183.602,36.34,0.030931,0.486554,0.45612,1.0004,0.057,0.40037,0.52817
645,2021-02-11,129.3,"44,835.0",0.07258,"1,742.11",181.65,33.46,0.022395,0.457434,0.41455,1.0007,0.0464,0.37172,0.50472
646,2021-02-10,107.96,"46,486.0",0.070015,"1,770.81",181.509,31.1,0.021045,0.485433,0.40003,1.0012,0.04628,0.33707,0.47644
647,2021-02-09,79.99,"46,440.0",0.078782,"1,750.19",167.283,27.4,0.020791,0.49,0.39696,1.0013,0.04035,0.32848,0.45084
648,2021-02-08,68.15,"38,841.0",0.077936,"1,612.98",150.732,24.51,0.018421,0.446425,0.38548,1.0012,0.03596,0.31123,0.41842
649,2021-02-07,72.86,"39,257.0",0.057506,"1,676.62",155.572,24.88,0.018583,0.420559,0.37765,1.0009,0.03502,0.2761,0.44275
650,2021-02-06,67.46,"38,260.0",0.046788,"1,719.11",155.055,26.03,0.019287,0.40782,0.35221,0.9995,0.03628,0.28839,0.45182
651,2021-02-05,56.15,"36,975.0",0.052933,"1,593.91",143.71,23.74,0.01928,0.40979,0.32595,1.0006,0.03323,0.26555,0.44454
652,2021-02-04,52.24,"37,677.0",0.03734,"1,664.19",155.929,24.67,0.019686,0.426593,0.3465,1.0008,0.03453,0.28653,0.39726
653,2021-02-03,50.91,"35,563.0",0.031297,"1,511.96",141.972,23.74,0.020598,0.415463,0.33924,1.002,0.0332,0.27729,0.3723
654,2021-02-02,51.34,"33,559.0",0.034784,"1,373.31",131.99,23.09,0.020775,0.407537,0.32336,1.0007,0.03296,0.2655,0.37163
655,2021-02-01,44.23,"33,141.0",0.036826,"1,312.69",129.401,22.29,0.022508,0.403,0.30678,1.0009,0.03153,0.2359,0.49493
656,2021-01-31,44.8,"34,334.0",0.028199,"1,377.05",133.378,22.87,0.014056,0.363788,0.32839,1.0013,0.03213,0.23204,0.44329
657,2021-01-30,42.89,"34,268.0",0.045859,"1,379.78",134.673,22.57,0.01327,0.421526,0.29328,1.0005,0.03339,0.23486,0.28278
658,2021-01-29,42.49,"33,350.0",0.036085,"1,329.16",133.26,22.27,0.011395,0.338031,0.29318,1.0013,0.02954,0.23386,0.26414
659,2021-01-28,40.71,"30,454.0",0.007415,"1,247.67",122.439,21.01,0.01097,0.310975,0.2382,1.0018,0.02822,0.23052,0.25073
660,2021-01-27,41.84,"32,519.0",0.008244,"1,366.14",134.682,23.15,0.011074,0.338636,0.26167,1.0011,0.02945,0.24511,0.26841
661,2021-01-26,41.46,"32,268.1",0.008349,"1,317.67",137.143,23.24,0.011401,0.37522,0.26091,0.9999,0.02945,0.22164,0.26758
662,2021-01-25,41.86,"32,298.0",0.008714,"1,390.69",141.008,24.41,0.011348,0.37522,0.27129,1.0015,0.03,0.21361,0.2732
663,2021-01-24,40.86,"32,099.0",0.008571,"1,233.41",137.65,24.43,0.011414,0.402309,0.26982,1.0004,0.02925,0.21533,0.27163
664,2021-01-23,40.67,"33,062.0",0.008516,"1,234.34",137.66,23.42,0.011989,0.404505,0.26982,1.0015,0.02856,0.21627,0.27246
665,2021-01-22,38.69,"30,852.0",0.008167,"1,118.01",129.77,22.09,0.011555,0.383615,0.25132,1.0001,0.02754,0.2111,0.2681
666,2021-01-21,42.6,"35,522.0",0.009055,"1,377.63",149.72,26.07,0.012701,0.449387,0.29354,1.0009,0.03048,0.23895,0.29531
667,2021-01-20,42.54,"35,915.0",0.00905,"1,372.00",151.872,26.28,0.011789,0.445997,0.29816,1.0004,0.03055,0.2473,0.29453
668,2021-01-19,45.36,"36,699.0",0.009173,"1,258.10",152.03,27.1,0.011877,0.443171,0.30518,1.001,0.03167,0.23671,0.28539
669,2021-01-18,46.13,"35,913.0",0.009094,"1,233.93",142.878,23.83,0.01204,0.439395,0.30375,1.0008,0.03026,0.22381,0.27742
670,2021-01-17,42.92,"36,061.0",0.009235,"1,228.33",143.541,23.57,0.011938,0.457722,0.29093,1.0003,0.03008,0.2167,0.27923
671,2021-01-16,40.91,"36,741.0",0.00937,"1,172.12",143.77,23.41,0.011982,0.459961,0.28415,0.9998,0.02971,0.21391,0.28022
672,2021-01-15,41.91,"39,145.0",0.009398,"1,233.34",152.548,23.13,0.012457,0.467923,0.30394,0.999,0.03015,0.22767,0.2966
673,2021-01-14,40.09,"37,374.0",0.008672,"1,128.80",147.381,23.21,0.012052,0.440727,0.30379,0.9998,0.03082,0.22777,0.30572
674,2021-01-13,38.25,"34,106.0",0.008068,"1,050.20",133.418,22.14,0.011633,0.418485,0.27979,1.0018,0.02864,0.21263,0.29256
675,2021-01-12,38.13,"35,448.0",0.008824,"1,086.96",138.889,23.68,0.012388,0.430679,0.27197,1.0004,0.02888,0.21172,0.2875
676,2021-01-11,42.39,"38,226.0",0.009829,"1,255.84",170.201,24.99,0.013398,0.470259,0.28493,1.0004,0.03273,0.23391,0.31501
677,2021-01-10,43.96,"40,171.0",0.010159,"1,275.87",177.187,21.4,0.012304,0.5246,0.3111,1.0028,0.03397,0.23917,0.32433
678,2021-01-09,42.39,"40,509.0",0.009753,"1,215.92",172.229,19.75,0.012799,0.621018,0.29703,0.9995,0.03048,0.23094,0.32072
679,2021-01-08,43.52,"39,407.0",0.009728,"1,224.33",169.382,21.05,0.011947,0.502069,0.31301,0.9999,0.031,0.24487,0.32355
680,2021-01-07,42.31,"36,755.0",0.010443,"1,208.71",168.875,19.57,0.012056,0.39813,0.33642,1.0004,0.03049,0.25661,0.24868
681,2021-01-06,41.73,"33,986.0",0.00996,"1,099.77",158.556,16.88,0.011576,0.375524,0.19343,1.0019,0.02855,0.2044,0.22547
682,2021-01-05,41.02,"32,020.0",0.009784,"1,042.48",155.461,16.37,0.011186,0.350242,0.16406,0.9997,0.03106,0.20351,0.2357
683,2021-01-04,41.37,"32,971.0",0.009845,977.76,161.31,16.08,0.011231,0.37263,0.13649,1.0001,0.02959,0.20904,0.22495
684,2021-01-03,38.22,"32,183.0",0.010493,774.54,136.932,14.42,0.011099,0.346294,0.12752,0.9998,0.02721,0.20274,0.22087
685,2021-01-02,37.66,"29,346.0",0.005667,729.00,126.232,14.46,0.010459,0.348146,0.13214,1.0018,0.02687,0.22203,0.23727
686,2021-01-01,37.36,"28,933.0",0.004666,735.87,124.162,14.26,0.010293,0.351308,0.12762,1.0004,0.02679,0.20522,0.21928
687,2020-12-31,38.17,"28,880.0",0.004626,751.92,130.088,14.73,0.010357,0.365389,0.1318,1.0003,0.02696,0.19458,0.2113
688,2020-12-30,39.13,"27,316.0",0.004488,732.04,128.798,15.06,0.010188,0.343417,0.13818,0.9976,0.02769,0.22292,0.22152
689,2020-12-29,35.97,"27,058.0",0.004594,730.26,129.829,15.62,0.010538,0.352957,0.14448,0.9986,0.02959,0.22983,0.24923
690,2020-12-28,33.64,"26,241.0",0.004549,683.76,127.88,15.13,0.01074,0.344836,0.14517,0.9988,0.02897,0.23441,0.28394
691,2020-12-27,33.6,"26,410.0",0.004511,636.35,129.657,14.97,0.011556,0.399734,0.14689,0.9983,0.02782,0.23679,0.29463
692,2020-12-26,33.2,"24,717.0",0.004558,626.99,127.615,15.16,0.011493,0.38,0.15238,1.0003,0.02853,0.24502,0.31803
693,2020-12-25,32.5,"23,743.0",0.004573,612.38,111.281,15.28,0.011315,0.375853,0.15823,1.0002,0.02775,0.25704,0.33781
694,2020-12-24,31.19,"23,234.0",0.003764,585.47,102.371,13.45,0.010895,0.305293,0.12666,0.999,0.02469,0.23279,0.2604
695,2020-12-23,33.47,"23,805.0",0.004515,637.04,114.308,16.5,0.011935,0.282172,0.1621,0.9996,0.02883,0.27729,0.44685
696,2020-12-22,32.05,"22,701.0",0.004777,607.86,104.433,16.53,0.01167,0.260632,0.16522,0.9995,0.02929,0.27436,0.51439
697,2020-12-21,34.18,"23,432.7",0.004645,638.28,114.603,17.5,0.012486,0.265276,0.17675,0.9995,0.03104,0.28983,0.55604
698,2020-12-20,33.28,"23,804.0",0.003919,657.79,119.867,17.83,0.012153,0.278576,0.18157,1.0002,0.03123,0.29785,0.57665
699,2020-12-19,30.92,"23,127.0",0.003862,654.08,109.331,17.89,0.012394,0.283259,0.18525,1.0008,0.03109,0.30451,0.58344
700,2020-12-18,30.2,"22,806.6",0.003723,643.28,101.108,17.77,0.012623,0.278962,0.18654,0.9997,0.03075,0.27995,0.57794
701,2020-12-17,30.48,"21,322.0",0.003419,637.29,92.903,17.96,0.013519,0.252718,0.19357,0.9988,0.03146,0.25745,0.57087
702,2020-12-16,29.5,"19,459.0",0.003203,588.81,81.361,17.1,0.013096,0.232137,0.16608,1.0016,0.02919,0.24536,0.46777
703,2020-12-15,30.05,"19,282.0",0.003226,586.22,82.366,17.39,0.01317,0.232384,0.17018,0.9999,0.02912,0.24699,0.49735
704,2020-12-14,29.11,"19,180.0",0.003259,590.66,82.246,17.29,0.012085,0.23407,0.17629,1.0004,0.02917,0.25156,0.51392
705,2020-12-13,28.17,"18,818.0",0.003164,568.07,76.675,16.44,0.01231,0.236567,0.15878,1.0005,0.02856,0.2632,0.50589
706,2020-12-12,27.31,"18,050.0",0.003076,544.16,72.219,15.92,0.010162,0.224759,0.15056,1.0005,0.02765,0.20453,0.54666
707,2020-12-11,27.72,"18,260.0",0.003109,558.15,74.868,16.23,0.009627,0.232537,0.1612,1.0003,0.02815,0.21738,0.57185
708,2020-12-10,28.16,"18,560.0",0.003158,573.28,77.36,16.87,0.009847,0.233663,0.17215,1.0004,0.02873,0.21715,0.58285
709,2020-12-09,27.66,"18,337.0",0.003176,554.95,76.746,16.43,0.009641,0.24,0.15257,0.9997,0.02788,0.22173,0.55916
710,2020-12-08,29.34,"19,196.0",0.003333,591.03,83.395,17.46,0.009644,0.24,0.16812,1.0005,0.0303,0.23591,0.60813
711,2020-12-07,29.49,"19,410.0",0.003388,601.54,83.577,17.88,0.010041,0.257682,0.17588,1.0013,0.03097,0.24599,0.62158
712,2020-12-06,29.69,"19,157.0",0.003391,596.61,83.146,17.97,0.009915,0.258613,0.17169,1.0006,0.03055,0.25477,0.58546
713,2020-12-05,29.0,"18,657.0",0.003285,567.84,79.425,17.27,0.009538,0.26507,0.16156,1.0002,0.02943,0.23814,0.55359
714,2020-12-04,30.67,"19,452.0",0.003433,616.33,88.993,18.83,0.009675,0.259304,0.18431,1.0008,0.03162,0.21771,0.63027
715,2020-12-03,30.25,"19,241.0",0.003369,597.94,88.971,17.98,0.009525,0.256667,0.18535,1.0005,0.03119,0.20151,0.6305
716,2020-12-02,30.07,"18,807.0",0.003327,585.69,85.161,17.53,0.009476,0.250225,0.18375,1.0016,0.03024,0.19075,0.61132
717,2020-12-01,31.49,"19,695.0",0.003559,616.78,87.617,18.58,0.009822,0.212353,0.20283,1.0003,0.03239,0.18963,0.66388
718,2020-11-30,30.1,"18,196.0",0.00344,575.35,78.945,17.69,0.009561,0.24889,0.19418,1.0009,0.03076,0.17756,0.60533
719,2020-11-29,29.12,"17,746.0",0.003393,537.89,72.676,17.53,0.00938,0.219772,0.20003,1.001,0.03047,0.18206,0.62578
720,2020-11-28,28.48,"17,169.3",0.00327,518.70,69.167,17.1,0.009634,0.219772,0.20663,1.002,0.02939,0.17358,0.56135
721,2020-11-27,28.23,"17,211.7",0.003251,519.69,70.98,17.18,0.00968,0.211777,0.16815,1.0025,0.02942,0.15918,0.53659
722,2020-11-26,31.21,"18,727.0",0.003716,569.69,81.743,19.7,0.010041,0.245229,0.19336,1.0,0.03302,0.1824,0.63206
723,2020-11-25,33.85,"19,134.8",0.004232,605.01,89.272,20.56,0.00947,0.269956,0.19336,0.9995,0.03521,0.16491,0.6923
724,2020-11-24,31.0,"18,373.0",0.003682,609.20,89.06,19.51,0.009391,0.243716,0.13239,0.9994,0.03183,0.14652,0.61546
725,2020-11-23,30.06,"18,399.0",0.00334,559.37,82.831,17.19,0.009437,0.241984,0.10428,0.9989,0.02884,0.12932,0.44605
726,2020-11-22,30.54,"18,660.0",0.00351,551.90,87.19,18.26,0.009293,0.24855,0.10921,0.9984,0.03058,0.13864,0.46288
727,2020-11-21,28.9,"18,669.0",0.002987,509.94,82.579,16.43,0.009425,0.238461,0.08855,1.0,0.02625,0.12393,0.3299
728,2020-11-20,28.13,"17,810.0",0.002906,471.27,81.52,16.04,0.009506,0.248383,0.08397,1.0006,0.02578,0.11477,0.30358
729,2020-11-19,28.11,"17,773.0",0.002908,478.55,73.354,15.56,0.008425,0.250148,0.08353,0.9998,0.02681,0.13188,0.29319
730,2020-11-18,28.52,"17,674.9",0.002935,482.05,76.225,16.1,0.008964,0.241457,0.08636,1.0007,0.02648,0.13418,0.30226
731,2020-11-17,27.95,"16,710.0",0.002879,460.37,73.751,15.6,0.008635,0.232217,0.08239,1.0004,0.02547,0.13568,0.28792
732,2020-11-16,27.62,"15,962.2",0.002773,448.18,62.308,15.19,0.008741,0.223117,0.07992,1.0007,0.02525,0.13342,0.26949
733,2020-11-15,27.95,"16,057.0",0.002766,460.75,63.799,15.56,0.008627,0.22446,0.0809,1.0002,0.02513,0.1376,0.26813
734,2020-11-14,28.13,"16,310.0",0.002811,476.38,65.923,15.95,0.008778,0.216177,0.08242,0.9996,0.0254,0.13462,0.26557
735,2020-11-13,27.65,"16,296.2",0.002774,462.61,60.755,15.41,0.008885,0.222624,0.08061,1.0004,0.0249,0.13023,0.25489
736,2020-11-12,28.01,"15,710.0",0.002757,463.33,59.224,15.39,0.00902,0.201503,0.08033,1.0011,0.02497,0.13285,0.2558
737,2020-11-11,28.21,"15,312.0",0.00276,450.26,57.939,15.56,0.008802,0.199133,0.07961,1.0012,0.02484,0.13233,0.25376
738,2020-11-10,27.94,"15,329.0",0.002671,444.38,59.252,15.4,0.008752,0.202481,0.07963,1.0004,0.02478,0.12498,0.25054
739,2020-11-09,28.41,"15,501.0",0.002707,454.55,61.005,15.45,0.008915,0.21047,0.08148,1.001,0.02534,0.12741,0.25366
740,2020-11-08,27.63,"14,844.1",0.00267,435.39,58.862,14.84,0.008662,0.207475,0.07955,1.0016,0.02486,0.11753,0.24898
741,2020-11-07,29.02,"15,571.7",0.002757,455.78,63.26,15.72,0.009035,0.225992,0.08389,1.0,0.02617,0.12641,0.25861
742,2020-11-06,27.69,"15,568.0",0.002639,416.59,58.892,14.37,0.009086,0.215446,0.08027,1.0002,0.02496,0.1016,0.24567
743,2020-11-05,26.98,"14,160.0",0.002546,402.50,54.632,14.01,0.008966,0.201918,0.07445,1.001,0.02421,0.09743,0.23743
744,2020-11-04,26.89,"14,025.0",0.002517,388.23,53.892,14.59,0.00904,0.200766,0.07534,1.0006,0.02444,0.09931,0.23945
745,2020-11-03,27.75,"13,562.0",0.002513,383.64,53.769,15.12,0.009007,0.19801,0.07539,1.0005,0.02444,0.09982,0.23528
746,2020-11-02,28.55,"13,756.0",0.002576,396.45,55.572,14.87,0.009141,0.204647,0.07844,0.9999,0.02574,0.09874,0.2399
747,2020-11-01,28.42,"13,788.0",0.002569,386.36,55.732,14.64,0.009459,0.206914,0.07758,1.0001,0.02575,0.09656,0.23971
748,2020-10-31,28.51,"13,568.0",0.002583,382.81,54.037,14.71,0.009673,0.20341,0.07662,1.0008,0.0256,0.09615,0.23914
749,2020-10-30,29.84,"13,451.0",0.002576,387.16,54.969,15.19,0.009496,0.207813,0.07746,1.0002,0.02656,0.09753,0.24248
750,2020-10-29,30.33,"13,272.0",0.002583,388.25,55.752,15.83,0.009473,0.206167,0.0783,1.0,0.02688,0.0928,0.24552
751,2020-10-28,31.47,"13,626.3",0.002674,403.11,57.894,16.96,0.010103,0.207768,0.08181,1.0,0.02702,0.09649,0.25268
752,2020-10-27,31.03,"13,061.0",0.002666,393.93,56.848,17.06,0.009308,0.199518,0.08108,1.0009,0.02676,0.09941,0.24815
753,2020-10-26,30.09,"13,037.0",0.002651,406.45,58.852,17.83,0.00953,0.209548,0.08298,1.0005,0.02699,0.10433,0.25311
754,2020-10-25,30.59,"13,127.0",0.002634,412.44,59.266,18.3,0.009378,0.198646,0.08555,1.0009,0.02705,0.10516,0.25611
755,2020-10-24,30.57,"12,935.0",0.002644,408.59,55.431,18.09,0.009631,0.211622,0.08369,1.0007,0.0267,0.10728,0.25471
